COD_IBGE;COD_SIAFI;NOME_MUNICIPIO;Nome_Simplificado;SIGLA_UF;NOME_UF;LAT;LNG;POP2013;CAPITAL;ALT;REGIAO;COD_UE_TSE_2016
2412609;1849;São Paulo do Potengi;SAO PAULO DO POTENGI;RN;Rio Grande do Norte;-5.899820334;-35.76436964;16888;0;92.0140430000;NE;18490
2412708;1851;São Pedro;SAO PEDRO;RN;Rio Grande do Norte;-5.897980283;-35.64031103;6296;0;58.5884480000;NE;18511
2412807;1853;São Rafael;SAO RAFAEL;RN;Rio Grande do Norte;-5.800934227;-36.89039756;8351;0;71.4830930000;NE;18538
2412906;1855;São Tomé;SAO TOME;RN;Rio Grande do Norte;-5.973022347;-36.07366315;11187;0;165.0237280000;NE;18554
2413003;1857;São Vicente;SAO VICENTE;RN;Rio Grande do Norte;-6.214963878;-36.68866185;6328;0;297.6997890000;NE;18570
2413102;1859;Senador Elói de Souza;SENADOR ELOI DE SOUZA;RN;Rio Grande do Norte;-6.036226429;-35.69566378;5980;0;119.6861780000;NE;18597
2413201;1861;Senador Georgino Avelino;SENADOR GEORGINO AVELINO;RN;Rio Grande do Norte;-6.158694334;-35.12417623;4215;0;52.2617920000;NE;18619
2413300;1863;Serra de São Bento;SERRA DE SAO BENTO;RN;Rio Grande do Norte;-6.415366992;-35.70348982;5896;0;394.0522390000;NE;18635
2413359;1927;Serra do Mel;SERRA DO MEL;RN;Rio Grande do Norte;-5.165241348;-37.04130135;11159;0;220.5028570000;NE;16020
2413409;1865;Serra Negra do Norte;SERRA NEGRA DO NORTE;RN;Rio Grande do Norte;-6.663984336;-37.39497301;8083;0;168.8660360000;NE;18651
2413508;1867;Serrinha;SERRINHA;RN;Rio Grande do Norte;-6.277091526;-35.50134323;6620;0;98.0606150000;NE;18678
2413557;0432;Serrinha dos Pintos;SERRINHA DOS PINTOS;RN;Rio Grande do Norte;-6.11412937;-37.96157905;4752;0;609.5932890000;NE;16209
2413607;1869;Severiano Melo;SEVERIANO MELO;RN;Rio Grande do Norte;-5.778187765;-37.95658071;4674;0;147.3173600000;NE;18694
2413706;1871;Sítio Novo;SITIO NOVO;RN;Rio Grande do Norte;-6.104091583;-35.91044918;5333;0;187.4460290000;NE;18716
2413805;1873;Taboleiro Grande;TABOLEIRO GRANDE;RN;Rio Grande do Norte;-5.926752292;-38.04356754;2468;0;148.2600430000;NE;18732
2413904;1875;Taipu;TAIPU;RN;Rio Grande do Norte;-5.619666675;-35.59884656;12301;0;32.9841080000;NE;18759
2414001;1877;Tangará;TANGARA;RN;Rio Grande do Norte;-6.197357368;-35.8001896;15175;0;185.4121110000;NE;18775
2414100;1879;Tenente Ananias;TENENTE ANANIAS;RN;Rio Grande do Norte;-6.477543712;-38.17929789;10468;0;335.0604130000;NE;18791
2414159;0434;Tenente Laurentino Cruz;TENENTE LAURENTINO CRUZ;RN;Rio Grande do Norte;-6.147230159;-36.72066014;5843;0;738.6277250000;NE;16004
2414209;1881;Tibau do Sul;TIBAU DO SUL;RN;Rio Grande do Norte;-6.188071759;-35.09260037;12708;0;39.0933620000;NE;18813
2414308;1883;Timbaúba dos Batistas;TIMBAUBA DOS BATISTAS;RN;Rio Grande do Norte;-6.463289263;-37.27133991;2398;0;169.2868670000;NE;18830
2414407;1885;Touros;TOUROS;RN;Rio Grande do Norte;-5.202606801;-35.45529317;32942;0;9.4021650000;NE;18856
2414456;0436;Triunfo Potiguar;TRIUNFO POTIGUAR;RN;Rio Grande do Norte;-5.866959019;-37.18379685;3406;0;107.4130620000;NE;16128
2414506;1887;Umarizal;UMARIZAL;RN;Rio Grande do Norte;-5.98990198;-37.81325849;10893;0;165.1749640000;NE;18872
2414605;1889;Upanema;UPANEMA;RN;Rio Grande do Norte;-5.641797659;-37.26014694;13939;0;50.3538230000;NE;18899
2414704;1891;Várzea;VARZEA;RN;Rio Grande do Norte;-6.348799891;-35.37479066;5467;0;57.3162510000;NE;18910
2414753;0438;Venha-Ver;VENHA VER;RN;Rio Grande do Norte;-6.319422837;-38.49123017;4050;0;639.4612110000;NE;16187
2414803;1895;Vera Cruz;VERA CRUZ;RN;Rio Grande do Norte;-6.045608482;-35.42810953;11644;0;97.3869480000;NE;18953
2414902;1897;Viçosa;VICOSA;RN;Rio Grande do Norte;-5.991857175;-37.94740902;1696;0;205.4922630000;NE;18970
2415008;1899;Vila Flor;VILA FLOR;RN;Rio Grande do Norte;-6.312791871;-35.0761275;3056;0;39.8098820000;NE;18996
2500106;1901;Água Branca;AGUA BRANCA;PB;Paraíba;-7.511070151;-37.64220904;9893;0;747.4979530000;NE;19011
2500205;1903;Aguiar;AGUIAR;PB;Paraíba;-7.094805762;-38.17758184;5586;0;272.1856380000;NE;19038
2500304;1905;Alagoa Grande;ALAGOA GRANDE;PB;Paraíba;-7.036775;-35.63389198;28733;0;143.2506890000;NE;19054
2500403;1907;Alagoa Nova;ALAGOA NOVA;PB;Paraíba;-7.057798825;-35.75945654;20294;0;514.3034620000;NE;19070
2500502;1909;Alagoinha;ALAGOINHA;PB;Paraíba;-6.948140405;-35.54549135;14088;0;142.4201170000;NE;19097
2500536;0440;Alcantil;ALCANTIL;PB;Paraíba;-7.741477038;-36.06060433;5398;0;518.6662920000;NE;19763
2500577;0442;Algodão de Jandaíra;ALGODAO DE JANDAIRA;PB;Paraíba;-6.904694038;-36.0060934;2446;0;444.7021540000;NE;19925
2500601;1911;Alhandra;ALHANDRA;PB;Paraíba;-7.432995302;-34.91198516;18868;0;57.4841470000;NE;19119
2500700;1913;São João do Rio do Peixe;SAO JOAO DO RIO DO PEIXE;PB;Paraíba;-6.734430828;-38.44545357;17917;0;245.1445260000;NE;19135
2500734;0444;Amparo;AMPARO;PB;Paraíba;-7.567211522;-37.06477525;2176;0;622.1260410000;NE;19585
2500775;0446;Aparecida;APARECIDA;PB;Paraíba;-6.783695142;-38.08333825;8081;0;215.4375420000;NE;19844
2500809;1915;Araçagi;ARACAGI;PB;Paraíba;-6.851696617;-35.38329909;17252;0;50.0000000000;NE;19151
2500908;1917;Arara;ARARA;PB;Paraíba;-6.826191721;-35.75954172;13157;0;448.0510260000;NE;19178
2501005;1919;Araruna;ARARUNA;PB;Paraíba;-6.531447021;-35.73598051;19653;0;547.2110500000;NE;19194
2501104;1921;Areia;AREIA;PB;Paraíba;-6.965515;-35.7033914;23472;0;608.9055470000;NE;19216
2501153;0448;Areia de Baraúnas;AREIA DE BARAUNAS;PB;Paraíba;-7.123695013;-36.94350796;1908;0;365.3387400000;NE;19909
2501203;1923;Areial;AREIAL;PB;Paraíba;-7.049961089;-35.92280943;6819;0;692.1391090000;NE;19232
2501302;1925;Aroeiras;AROEIRAS;PB;Paraíba;-7.548462023;-35.71559295;19259;0;359.3589500000;NE;19259
2501351;0450;Assunção;ASSUNCAO;PB;Paraíba;-7.076326944;-36.73318748;3732;0;570.6670750000;NE;19321
2501401;1929;Baía da Traição;BAIA DA TRAICAO;PB;Paraíba;-6.679529123;-34.94993109;8561;0;8.1435480000;NE;19291
2501500;1931;Bananeiras;BANANEIRAS;PB;Paraíba;-6.749637275;-35.6315999;22012;0;540.3484170000;NE;19313
2501534;0452;Baraúna;BARAUNA;PB;Paraíba;-6.642405035;-36.25304135;4577;0;617.1530740000;NE;19305
2501575;0454;Barra de Santana;BARRA DE SANTANA;PB;Paraíba;-7.522833781;-35.99631408;8305;0;342.9894560000;NE;19780
2501609;1933;Barra de Santa Rosa;BARRA DE SANTA ROSA;PB;Paraíba;-6.720252678;-36.05977264;14847;0;454.6947140000;NE;19330
2501708;1935;Barra de São Miguel;BARRA DE SAO MIGUEL;PB;Paraíba;-7.752670626;-36.32153597;5824;0;488.6910420000;NE;19356
2501807;1937;Bayeux;BAYEUX;PB;Paraíba;-7.132276485;-34.92918582;95196;0;11.3150870000;NE;19372
2501906;1939;Belém;BELEM;PB;Paraíba;-6.69404261;-35.53627408;17495;0;152.0255720000;NE;19399
2502003;1941;Belém do Brejo do Cruz;BELEM DO BREJO DO CRUZ;PB;Paraíba;-6.188574998;-37.53950248;7291;0;180.2302650000;NE;19410
2502052;0456;Bernardino Batista;BERNARDINO BATISTA;PB;Paraíba;-6.453547793;-38.54886922;3266;0;692.6639960000;NE;19500
2502102;1943;Boa Ventura;BOA VENTURA;PB;Paraíba;-7.422282145;-38.21895088;5608;0;310.7524060000;NE;19437
2502151;0458;Boa Vista;BOA VISTA;PB;Paraíba;-7.257913081;-36.23537366;6669;0;489.4373350000;NE;19941
2502201;1945;Bom Jesus;BOM JESUS;PB;Paraíba;-6.817957651;-38.65514281;2495;0;320.7095200000;NE;19453
2502300;1947;Bom Sucesso;BOM SUCESSO;PB;Paraíba;-6.445046723;-37.9300237;5044;0;304.0587160000;NE;19470
2502409;1949;Bonito de Santa Fé;BONITO DE SANTA FE;PB;Paraíba;-7.310763082;-38.51649531;11409;0;585.6446210000;NE;19496
2502508;1951;Boqueirão;BOQUEIRAO;PB;Paraíba;-7.48264792;-36.13340475;17434;0;361.1154910000;NE;19518
2502607;1953;Igaracy;IGARACY;PB;Paraíba;-7.179319291;-38.14669464;6210;0;305.9807990000;NE;19534
2502706;1955;Borborema;BORBOREMA;PB;Paraíba;-6.804305883;-35.59937597;5297;0;340.6406220000;NE;19550
2502805;1957;Brejo do Cruz;BREJO DO CRUZ;PB;Paraíba;-6.347707607;-37.50016264;13676;0;200.4127470000;NE;19577
2502904;1959;Brejo dos Santos;BREJO DOS SANTOS;PB;Paraíba;-6.376183308;-37.82371018;6364;0;329.0817400000;NE;19593
2503001;1961;Caaporã;CAAPORA;PB;Paraíba;-7.514287641;-34.91785014;21212;0;69.1907900000;NE;19615
2503100;1963;Cabaceiras;CABACEIRAS;PB;Paraíba;-7.490669874;-36.28434189;5319;0;388.5308240000;NE;19631
2503209;1965;Cabedelo;CABEDELO;PB;Paraíba;-6.966983063;-34.83943002;63035;0;4.5830570000;NE;19658
2503308;1967;Cachoeira dos Índios;CACHOEIRA DOS INDIOS;PB;Paraíba;-6.923935853;-38.67830319;9950;0;329.7973730000;NE;19674
2503407;1969;Cacimba de Areia;CACIMBA DE AREIA;PB;Paraíba;-7.128473377;-37.15821695;3673;0;272.0800130000;NE;19690
2503506;1971;Cacimba de Dentro;CACIMBA DE DENTRO;PB;Paraíba;-6.640016747;-35.7928209;17141;0;534.7141020000;NE;19712
2503555;0460;Cacimbas;CACIMBAS;PB;Paraíba;-7.212359303;-37.06040211;7035;0;632.1076750000;NE;19364
2503605;1973;Caiçara;CAICARA;PB;Paraíba;-6.617469791;-35.46911428;7304;0;117.3805760000;NE;19739
2503704;1975;Cajazeiras;CAJAZEIRAS;PB;Paraíba;-6.8904645;-38.56053037;60612;0;306.1159040000;NE;19755
2503753;0462;Cajazeirinhas;CAJAZEIRINHAS;PB;Paraíba;-6.962692813;-37.79918433;3131;0;259.5835010000;NE;19380
2503803;1977;Caldas Brandão;CALDAS BRANDAO;PB;Paraíba;-7.171751437;-35.34238209;5859;0;82.7878050000;NE;19771
2503902;1979;Camalaú;CAMALAU;PB;Paraíba;-7.891242095;-36.83161058;5917;0;554.3254460000;NE;19798
2504009;1981;Campina Grande;CAMPINA GRANDE;PB;Paraíba;-7.22149704;-35.88385911;400002;0;540.2315180000;NE;19810
2504033;0464;Capim;CAPIM;PB;Paraíba;-6.910844375;-35.16773871;6082;0;101.3008400000;NE;19062
2504074;0466;Caraúbas;CARAUBAS;PB;Paraíba;-7.731099372;-36.49547807;4054;0;452.0400610000;NE;19240
2504108;1983;Carrapateira;CARRAPATEIRA;PB;Paraíba;-7.039654241;-38.34421673;2529;0;369.8458900000;NE;19836
2504157;0468;Casserengue;CASSERENGUE;PB;Paraíba;-6.783760326;-35.81630483;7304;0;506.1706520000;NE;19607
2504207;1985;Catingueira;CATINGUEIRA;PB;Paraíba;-7.125209784;-37.6107199;4905;0;284.8428010000;NE;19852
2504306;1987;Catolé do Rocha;CATOLE DO ROCHA;PB;Paraíba;-6.346752995;-37.74850009;29794;0;301.9790990000;NE;19879
2504355;0470;Caturité;CATURITE;PB;Paraíba;-7.419618321;-36.02065882;4714;0;413.4299580000;NE;19801
2504405;1989;Conceição;CONCEICAO;PB;Paraíba;-7.560225087;-38.50915796;18769;0;382.7365410000;NE;19895
2504504;1991;Condado;CONDADO;PB;Paraíba;-6.912306777;-37.60397133;6711;0;240.7491810000;NE;19917
2504603;1993;Conde;CONDE;PB;Paraíba;-7.263571827;-34.90715134;23115;0;121.9362940000;NE;19933
2504702;1995;Congo;CONGO;PB;Paraíba;-7.792570778;-36.66153286;4770;0;479.0598420000;NE;19950
2504801;1997;Coremas;COREMAS;PB;Paraíba;-7.016918284;-37.94553728;15391;0;215.7122770000;NE;19976
2504850;0472;Coxixola;COXIXOLA;PB;Paraíba;-7.628796961;-36.60482952;1856;0;468.6117730000;NE;19704
2504900;1999;Cruz do Espírito Santo;CRUZ DO ESPIRITO SANTO;PB;Paraíba;-7.141336962;-35.09148913;16836;0;19.3924390000;NE;19992
2505006;2001;Cubati;CUBATI;PB;Paraíba;-6.862360609;-36.34792972;7106;0;558.3325860000;NE;20010
2505105;2003;Cuité;CUITE;PB;Paraíba;-6.485555301;-36.15320817;20299;0;665.0153610000;NE;20036
2505204;2005;Cuitegi;CUITEGI;PB;Paraíba;-6.895813743;-35.52574123;6895;0;94.2171520000;NE;20052
2505238;0474;Cuité de Mamanguape;CUITE DE MAMANGUAPE;PB;Paraíba;-6.914157473;-35.25282489;6321;0;75.9627410000;NE;19089
2505279;0476;Curral de Cima;CURRAL DE CIMA;PB;Paraíba;-6.717430029;-35.26705727;5259;0;68.5084500000;NE;19100
2505303;2007;Curral Velho;CURRAL VELHO;PB;Paraíba;-7.538085108;-38.20039145;2529;0;349.1866520000;NE;20079
2505352;0478;Damião;DAMIAO;PB;Paraíba;-6.631897407;-35.90994254;5142;0;578.2735040000;NE;19275
2505402;2009;Desterro;DESTERRO;PB;Paraíba;-7.29144753;-37.09216932;8196;0;605.8059450000;NE;20095
2505501;2011;Vista Serrana;VISTA SERRANA;PB;Paraíba;-6.740687272;-37.56791453;3675;0;249.8421200000;NE;20117
2505600;2013;Diamante;DIAMANTE;PB;Paraíba;-7.423583421;-38.26504421;6636;0;307.7513420000;NE;20133
2505709;2015;Dona Inês;DONA INES;PB;Paraíba;-6.602122735;-35.62254065;10535;0;439.5238470000;NE;20150
2505808;2017;Duas Estradas;DUAS ESTRADAS;PB;Paraíba;-6.688132955;-35.4181768;3645;0;145.2311660000;NE;20176
2505907;2019;Emas;EMAS;PB;Paraíba;-7.107992232;-37.71458598;3439;0;271.0278920000;NE;20192
2506004;2021;Esperança;ESPERANCA;PB;Paraíba;-7.020685;-35.85859329;32264;0;633.2398710000;NE;20214
2506103;2023;Fagundes;FAGUNDES;PB;Paraíba;-7.363061604;-35.78460888;11449;0;479.8342030000;NE;20230
2506202;2025;Frei Martinho;FREI MARTINHO;PB;Paraíba;-6.404515852;-36.45204406;2981;0;375.7512380000;NE;20257
2506251;0480;Gado Bravo;GADO BRAVO;PB;Paraíba;-7.582941177;-35.7906509;8466;0;353.0647150000;NE;19623
2506301;2027;Guarabira;GUARABIRA;PB;Paraíba;-6.852715;-35.48996498;57383;0;97.7901140000;NE;20273
2506400;2029;Gurinhém;GURINHEM;PB;Paraíba;-7.123215668;-35.42818606;14098;0;103.5451250000;NE;20290
2506509;2031;Gurjão;GURJAO;PB;Paraíba;-7.246221661;-36.48627612;3311;0;489.2466410000;NE;20311
2506608;2033;Ibiara;IBIARA;PB;Paraíba;-7.497851225;-38.40556786;6027;0;344.9803930000;NE;20338
2506707;2035;Imaculada;IMACULADA;PB;Paraíba;-7.388537261;-37.51007486;11659;0;759.5777030000;NE;20354
2506806;2037;Ingá;INGA;PB;Paraíba;-7.295026914;-35.61768922;17912;0;143.1290960000;NE;20370
2506905;2039;Itabaiana;ITABAIANA;PB;Paraíba;-7.3309315;-35.33753339;24663;0;46.0060400000;NE;20397
2507002;2041;Itaporanga;ITAPORANGA;PB;Paraíba;-7.303980463;-38.15257311;24128;0;296.8851000000;NE;20419
2507101;2043;Itapororoca;ITAPOROROCA;PB;Paraíba;-6.829920163;-35.24629571;17918;0;83.1214390000;NE;20435
2507200;2045;Itatuba;ITATUBA;PB;Paraíba;-7.374957755;-35.62816125;10590;0;117.1590950000;NE;20451
2507309;2047;Jacaraú;JACARAU;PB;Paraíba;-6.612968587;-35.29428245;14248;0;172.4435620000;NE;20478
2507408;2049;Jericó;JERICO;PB;Paraíba;-6.556194991;-37.80864138;7689;0;226.5173540000;NE;20494
2507507;2051;João Pessoa;JOAO PESSOA;PB;Paraíba;-7.14938202;-34.87338481;769607;1;47.7108950000;NE;20516
2507606;2053;Juarez Távora;JUAREZ TAVORA;PB;Paraíba;-7.166344627;-35.59117811;7742;0;150.3543890000;NE;20532
2507705;2055;Juazeirinho;JUAZEIRINHO;PB;Paraíba;-7.065368311;-36.57070101;17565;0;553.7114260000;NE;20559
2507804;2057;Junco do Seridó;JUNCO DO SERIDO;PB;Paraíba;-6.993337649;-36.71644123;6934;0;587.2543020000;NE;20575
2507903;2059;Juripiranga;JURIPIRANGA;PB;Paraíba;-7.370290773;-35.23945405;10560;0;122.2206750000;NE;20591
2508000;2061;Juru;JURU;PB;Paraíba;-7.534307138;-37.81926449;9919;0;588.2194450000;NE;20613
2508109;2063;Lagoa;LAGOA;PB;Paraíba;-6.594208613;-37.91509007;4710;0;281.2737480000;NE;20630
2508208;2065;Lagoa de Dentro;LAGOA DE DENTRO;PB;Paraíba;-6.67059905;-35.37704365;7564;0;152.5435100000;NE;20656
2508307;2067;Lagoa Seca;LAGOA SECA;PB;Paraíba;-7.158412489;-35.85144014;26788;0;634.7999120000;NE;20672
2508406;2069;Lastro;LASTRO;PB;Paraíba;-6.516530626;-38.17921849;2809;0;337.2932600000;NE;20699
2508505;2071;Livramento;LIVRAMENTO;PB;Paraíba;-7.379002823;-36.9486293;7320;0;589.2521330000;NE;20710
2508554;0482;Logradouro;LOGRADOURO;PB;Paraíba;-6.615371422;-35.44329936;4157;0;123.5804510000;NE;19160
2508604;2073;Lucena;LUCENA;PB;Paraíba;-6.898849338;-34.8746091;12460;0;5.3294900000;NE;20737
2508703;2075;Mãe d'Água;MAE DAGUA;PB;Paraíba;-7.257049093;-37.42816099;4044;0;418.1517850000;NE;20753
2508802;2077;Malta;MALTA;PB;Paraíba;-6.907185123;-37.51777571;5679;0;257.1548180000;NE;20770
2508901;2079;Mamanguape;MAMANGUAPE;PB;Paraíba;-6.833715147;-35.1238932;43678;0;24.2619060000;NE;20796
2509008;2081;Manaíra;MANAIRA;PB;Paraíba;-7.704614142;-38.15307167;11007;0;749.1511170000;NE;20818
2509057;0484;Marcação;MARCACAO;PB;Paraíba;-6.770054174;-35.01392439;8117;0;92.9344390000;NE;19968
2509107;2083;Mari;MARI;PB;Paraíba;-7.056384;-35.31854242;21648;0;148.1643140000;NE;20834
2509156;0486;Marizópolis;MARIZOPOLIS;PB;Paraíba;-6.844674277;-38.35539613;6423;0;306.3824570000;NE;19461
2509206;2085;Massaranduba;MASSARANDUBA;PB;Paraíba;-7.180199471;-35.73751521;13438;0;517.3516560000;NE;20850
2509305;2087;Mataraca;MATARACA;PB;Paraíba;-6.600518654;-35.04855767;7952;0;30.0678750000;NE;20877
2509339;0488;Matinhas;MATINHAS;PB;Paraíba;-7.121168344;-35.77093742;4453;0;482.5669300000;NE;19143
2509370;0490;Mato Grosso;MATO GROSSO;PB;Paraíba;-6.542633491;-37.7115727;2821;0;198.6689930000;NE;19488
2509396;0492;Maturéia;MATUREIA;PB;Paraíba;-7.265930002;-37.35043389;6283;0;815.6654280000;NE;19984
2509404;2089;Mogeiro;MOGEIRO;PB;Paraíba;-7.309480532;-35.4824246;13349;0;113.7719870000;NE;20893
2509503;2091;Montadas;MONTADAS;PB;Paraíba;-7.089096338;-35.95827543;5351;0;711.6567780000;NE;20915
2509602;2093;Monte Horebe;MONTE HOREBE;PB;Paraíba;-7.209526402;-38.58365749;4688;0;716.9120900000;NE;20931
2509701;2095;Monteiro;MONTEIRO;PB;Paraíba;-7.892217;-37.12268068;32211;0;604.6656100000;NE;20958
2509800;2097;Mulungu;MULUNGU;PB;Paraíba;-7.027886032;-35.46514342;9750;0;93.7591030000;NE;20974
2509909;2099;Natuba;NATUBA;PB;Paraíba;-7.640978825;-35.55614468;10439;0;340.3557410000;NE;20990
2510006;2101;Nazarezinho;NAZAREZINHO;PB;Paraíba;-6.912700919;-38.31891258;7342;0;287.6085200000;NE;21016
2510105;2103;Nova Floresta;NOVA FLORESTA;PB;Paraíba;-6.456139942;-36.20249543;10661;0;669.8914540000;NE;21032
2510204;2105;Nova Olinda;NOVA OLINDA;PB;Paraíba;-7.476842781;-38.0410502;6058;0;315.2055570000;NE;21059
2510303;2107;Nova Palmeira;NOVA PALMEIRA;PB;Paraíba;-6.676605843;-36.41871297;4647;0;557.9669580000;NE;21075
2510402;2109;Olho d'Água;OLHO DAGUA;PB;Paraíba;-7.224972649;-37.75268553;6790;0;268.2805520000;NE;21091
2510501;2111;Olivedos;OLIVEDOS;PB;Paraíba;-6.988225622;-36.24366522;3804;0;556.6524870000;NE;21113
2510600;2113;Ouro Velho;OURO VELHO;PB;Paraíba;-7.618652125;-37.15437894;3003;0;599.3915650000;NE;21130
2510659;0494;Parari;PARARI;PB;Paraíba;-7.316700101;-36.65832444;1823;0;487.0905300000;NE;19720
2510709;2115;Passagem;PASSAGEM;PB;Paraíba;-7.132819597;-37.05439194;2338;0;307.5950930000;NE;21156
2510808;2117;Patos;PATOS;PB;Paraíba;-7.024491668;-37.27691334;104716;0;243.8376110000;NE;21172
2510907;2119;Paulista;PAULISTA;PB;Paraíba;-6.59406158;-37.62105567;12117;0;158.4815060000;NE;21199
2511004;2121;Pedra Branca;PEDRA BRANCA;PB;Paraíba;-7.426564426;-38.07224631;3787;0;302.1329400000;NE;21210
2511103;2123;Pedra Lavrada;PEDRA LAVRADA;PB;Paraíba;-6.757881461;-36.47205036;7830;0;515.9197620000;NE;21237
2511202;2125;Pedras de Fogo;PEDRAS DE FOGO;PB;Paraíba;-7.4015385;-35.11317798;28056;0;177.1048800000;NE;21253
2511301;2127;Piancó;PIANCO;PB;Paraíba;-7.192569876;-37.926519;15870;0;260.5149450000;NE;21270
2511400;2129;Picuí;PICUI;PB;Paraíba;-6.510135657;-36.34704603;18597;0;442.6566080000;NE;21296
2511509;2131;Pilar;PILAR;PB;Paraíba;-7.259887985;-35.25988041;11620;0;58.6783940000;NE;21318
2511608;2133;Pilões;PILOES;PB;Paraíba;-6.869220528;-35.61554059;6860;0;324.9969700000;NE;21334
2511707;2135;Pilõezinhos;PILOEZINHOS;PB;Paraíba;-6.840568783;-35.5305857;5159;0;143.6476750000;NE;21350
2511806;2137;Pirpirituba;PIRPIRITUBA;PB;Paraíba;-6.780800098;-35.49771579;10523;0;103.5103570000;NE;21377
2511905;2139;Pitimbu;PITIMBU;PB;Paraíba;-7.482413396;-34.81393041;18148;0;9.3414750000;NE;21393
2512002;2141;Pocinhos;POCINHOS;PB;Paraíba;-7.078617269;-36.05644228;17894;0;657.0747270000;NE;21415
2512036;0496;Poço Dantas;POCO DANTAS;PB;Paraíba;-6.407175642;-38.49716553;3788;0;456.6637110000;NE;19640
2512077;0498;Poço de José de Moura;POCO DE JOSE DE MOURA;PB;Paraíba;-6.576918816;-38.50999999;4165;0;287.3948790000;NE;19526
2512101;2143;Pombal;POMBAL;PB;Paraíba;-6.769855485;-37.79826727;32654;0;191.9077030000;NE;21431
2512200;2145;Prata;PRATA;PB;Paraíba;-7.696983084;-37.08233398;4033;0;588.1639830000;NE;21458
2512309;2147;Princesa Isabel;PRINCESA ISABEL;PB;Paraíba;-7.733866459;-37.99366401;22461;0;684.9738460000;NE;21474
2512408;2149;Puxinanã;PUXINANA;PB;Paraíba;-7.148906644;-35.95849407;13386;0;641.4373110000;NE;21490
2512507;2151;Queimadas;QUEIMADAS;PB;Paraíba;-7.3607915;-35.89943391;42586;0;464.2277260000;NE;21512
2512606;2153;Quixabá;QUIXABA;PB;Paraíba;-7.030817607;-37.1470987;1834;0;296.0665780000;NE;21539
2512705;2155;Remígio;REMIGIO;PB;Paraíba;-6.966292952;-35.79583319;18686;0;586.2063310000;NE;21555
2512721;0500;Pedro Régis;PEDRO REGIS;PB;Paraíba;-6.644471497;-35.29300585;5963;0;162.3108970000;NE;19747
2512747;0502;Riachão;RIACHAO;PB;Paraíba;-6.542676528;-35.66272169;3448;0;177.5215100000;NE;19208
2512754;0504;Riachão do Bacamarte;RIACHAO DO BACAMARTE;PB;Paraíba;-7.250594773;-35.65538766;4419;0;198.7652510000;NE;19127
2512762;0506;Riachão do Poço;RIACHAO DO POCO;PB;Paraíba;-7.151503616;-35.26124269;4359;0;70.8761720000;NE;19003
2512788;0508;Riacho de Santo Antônio;RIACHO DE SANTO ANTONIO;PB;Paraíba;-7.690295345;-36.15670977;1856;0;440.0345500000;NE;19828
2512804;2157;Riacho dos Cavalos;RIACHO DOS CAVALOS;PB;Paraíba;-6.436494249;-37.65383539;8513;0;203.1131590000;NE;21571
2512903;2159;Rio Tinto;RIO TINTO;PB;Paraíba;-6.8084485;-35.07885223;23883;0;12.2721990000;NE;21598
2513000;2161;Salgadinho;SALGADINHO;PB;Paraíba;-7.103034733;-36.84550289;3752;0;426.7216390000;NE;21610
2513109;2163;Salgado de São Félix;SALGADO DE SAO FELIX;PB;Paraíba;-7.355357314;-35.44330174;12144;0;55.3253170000;NE;21636
2513158;0510;Santa Cecília;SANTA CECILIA;PB;Paraíba;-7.742905962;-35.87747447;6610;0;508.2892570000;NE;20001
2513208;2165;Santa Cruz;SANTA CRUZ;PB;Paraíba;-6.535014168;-38.06055559;6573;0;322.9279130000;NE;21652
2513307;2167;Santa Helena;SANTA HELENA;PB;Paraíba;-6.7186942;-38.64278967;5949;0;291.8683490000;NE;21679
2513356;0512;Santa Inês;SANTA INES;PB;Paraíba;-7.627779719;-38.55959993;3592;0;419.8842760000;NE;19569
2513406;2169;Santa Luzia;SANTA LUZIA;PB;Paraíba;-6.871863262;-36.92167833;15145;0;308.1884990000;NE;21695
2513505;2171;Santana de Mangueira;SANTANA DE MANGUEIRA;PB;Paraíba;-7.55121341;-38.33258115;5292;0;380.5910710000;NE;21717
2513604;2173;Santana dos Garrotes;SANTANA DOS GARROTES;PB;Paraíba;-7.38764446;-37.9850431;7209;0;318.4604240000;NE;21733
2513653;0514;Joca Claudino;JOCA CLAUDINO;PB;Paraíba;-6.484055297;-38.47915221;2669;0;350.8187710000;NE;19666
2513703;2175;Santa Rita;SANTA RITA;PB;Paraíba;-7.1380845;-34.96583928;132871;0;68.3850090000;NE;21750
2513802;2177;Santa Teresinha;SANTA TERESINHA;PB;Paraíba;-7.084191705;-37.4417178;4612;0;300.0623530000;NE;21776
